,ProductName,Username,Reviews,Ratings
394,Neutrogena Deep Clean Hydrating Foaming Cleanser 175g,fipizzaona,"[This review was collected as part of a promotion.] Not my favourite - not the worst. This cleanser is a thicker, semi slime consistency. Foams really well and does really cleanse the face, making you feel squeaky clean. I personally don’t love that feeling and would prefer something a little less intense BUT I do still enjoy the product, just not sure if it would be my first choice when purchasing.",3 out of 5 stars.
395,Neutrogena Deep Clean Hydrating Foaming Cleanser 175g,percysinfluence,[This review was collected as part of a promotion.] the cleanser worked nicely. it was very thick and took a bit to completely clean all residue off my skin. overall nice but I would not purchase.,3 out of 5 stars.
396,Neutrogena Deep Clean Hydrating Foaming Cleanser 175g,aksg,[This review was collected as part of a promotion.] A good light foaming cleanser . This is great to pack for travel as it has a great lid !!,3 out of 5 stars.
397,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Joey81,I really liked the way my face felt after using this product.,5 out of 5 stars.
398,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Sandy82,This is a lovely gentle everyday exfoliator. Soft fine grains and brightening effect. However you may need to use a more intense exfoliator once a week with it.,5 out of 5 stars.
399,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Neets22,Excellent product i use a small amount every day. Doesn't dry skin out and skin is clean feels fantastic,5 out of 5 stars.
400,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Nata85,"It’s a nice fine micro facial scrub, it does the job  and it won’t dry my skin after use.",5 out of 5 stars.
401,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Monnie69,"Bought this as a gift, and they was very pleased it made her face all fresh and Rosey and feeling great.",5 out of 5 stars.
402,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,VikkiS2020,"Really happy with the results, removes make up and leaves skin soft",5 out of 5 stars.
403,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Steph2,"This resurfacing micro polish leaves your skin feeling refreshed, awake & looking really polished. It's not overly gritty or drying & also smells really nice & fresh.",5 out of 5 stars.
404,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Shaysha,Skin feels smooth instantly,4 out of 5 stars.
405,Neutrogena Bright Boost Resurfacing Micro Polish 75ml,Mhoss,Brightens skin almost instantly,4 out of 5 stars.
406,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,sirs,I am in my early 70’s and am ecstatic to have found a gentle cleanser.  It feels soft and smooth on face and refreshing. Excellent product,5 out of 5 stars.
407,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,c4053l,Cleans off waterproof makeup well. Feels nice on the skin.,5 out of 5 stars.
408,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Mishm00,"Such a nice cleanser that’s not stripping, drying or stingy. I can double cleanse with this at night, or use micellar water then this. And I like using it as a morning cleanse also. Feels freshly cleaned without leaving any filmy residue. I like how you have the option to rinse it off also. I prefer to rinse it off at night in shower, or for my morning cleanse, I wipe it off with a damp microfibre cloth.",5 out of 5 stars.
409,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,chris josie,great for double cleansing if you don’t like oil based cleansers. very gentle and removes makeup extremely well,5 out of 5 stars.
410,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,LaMer,"After having sensitive eyelids after makeup removal, I’m thrilled to have purchased and tried this with absolutely no stinging after use. What a great product.A definite replacement for the wipes I have been using.",5 out of 5 stars.
411,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Georgieh321,This cleanser is amazing! It is so light on the skin and does an amazing job at removing makeup and any excess oils from your face. I now use this product with the Neutrogena hydro boot gel moisturiser and my skin has never looked or felt better!!,5 out of 5 stars.
412,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Ludkab,"Love this cleanser, great for sensitive skin, just wipe it with a tissue",5 out of 5 stars.
413,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Nathan,This is a wonderful non foaming cream cleanser that is super gentle and hydrating. I love to use this as my morning cleanser; it rinses easily and leaves skin feeling clean but not stripped.,5 out of 5 stars.
414,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,lachu,"I bought this product based on the reviews from youtube. It is the most gentle one without any Fragrance, alcohols or oils that ruins my skin everytime. It has been 3 weeks and I love it.",5 out of 5 stars.
415,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Lachu,I bought this based on the review given by couple of youtubers for sensitive skin frangrance free neutrogena cleanser in US. In Australia they sell it as Gelee mulk which has exactly same ingredients. Its very gentle withoutany alcohols and fragrance made perfectly for damaged skin barrier and sensitive skin.,5 out of 5 stars.
416,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,KateH4,[This review was collected as part of a promotion.] It's a lovely non-irritating but effective cleanser. I usually have trouble with cleansers over time causing irritation but this is wonderful. Effective with 24hour makeup.,5 out of 5 stars.
417,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Jackieh3,[This review was collected as part of a promotion.] It feels so nice your skin when you are waahing your face and doesn't leave that gross film on your face like some cleansers do. But also doesn't give you that squicky clean either like you just took a layer off your face. I love it!,5 out of 5 stars.
418,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Chrissy7,[This review was collected as part of a promotion.] Its lightweight on the skin. It applies well. You don't need to rinse the product apply with a cotton pad and wipe over the face. Its dermatologically tested. Its a handy pump bottle that comes in a size of 145 grams.,5 out of 5 stars.
419,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Shalimar10,"[This review was collected as part of a promotion.] The most effective product i have used , very gentle on the skin and very good for sensitive skin",5 out of 5 stars.
420,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Linda12345,Great product and smooth finish,5 out of 5 stars.
421,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Shrimp,My skin feels really clean and soft,5 out of 5 stars.
422,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Leticia,"this product is so beautiful...it is so silky on the face, removes product well and feel since using my skin is more radiant",5 out of 5 stars.
423,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Elif,"Skin feels great after . Removes make up very well, leaves skin supple.",5 out of 5 stars.
424,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Devils86angel,"I bought this recently and I couldn't wait to try it out because I love the Hydro Boost range. It's wonderful! Skin feels clean, hydrated and so soft.",5 out of 5 stars.
425,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Charlee Charles,I love this cleanser. It leaves my skin feeling nice and soft and clean but doesn't strip the skin back to feeling tight or 'squeaky'. It also has no scent which is a huge bonus because I do not like fragranced skin products.,5 out of 5 stars.
426,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Cosmo,"As a face cleanser that doesn’t t need washing it’s not bad, but my face doesn't feel like it’s cleansing feels like a light lotion texture/consistency feels Dewey and Doesn’t give my face that refreshing feeling a cleanser is supposed to give, in my opinion This cleanser would be best accomodate those that need something speedy, those that are starting out with face care or even thinking of those that need assistance care",4 out of 5 stars.
427,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Cokes,"Really good cleanser, I love the gelee milk texture and how it leaves my skin really smooth, hydrated and clean. However sometimes I had to double cleanser to removal all makeup. Overall a great product!",4 out of 5 stars.
428,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,KatMeow666,"[This review was collected as part of a promotion.] Not really my cup of tea. It works well but I’m not one who would usually leave the product on my face. I followed the instructions and used a cotton pad to put it on, this worked well. I couldn’t imagine not washing it off though. It was thorough at cleaning my face and I felt it had done a decent job after it was removed.",4 out of 5 stars.
429,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,CaseyM2,"[This review was collected as part of a promotion.] I've never used Neutrogena facial products before I tried this product, but I must say it worked wonders on my skin. After using it for a week I found my skin to have moderate improvement in hydration levels. The cleanser is very light on my skin and felt really nice to use. I used it to remove my makeup with a double cleanse and it was fantastic and removing all residue. Will definitely buy this product in the future.",4 out of 5 stars.
430,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Lol827,[This review was collected as part of a promotion.] This cleanser is great. It not only cleanses well but it leaves my akin silky soft.,4 out of 5 stars.
431,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Sydney000,Really nice cleanser! I use it in the morning and as a second cleanse at night. It's super gentle but doesn't leave a residue. Took 1 star off because the packaging says you don't have to wash it off and that is.. ridiculous. Doesn't work well if you use it that way.,4 out of 5 stars.
432,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Kimmy21,I bought this a month ago and have been using regularly. The texture is nice and light. The scent is very minimal and in line with the other hydroboost products. I just felt like this cleanser isn’t quite powerful enough to take off make up. I use this is a second cleanse but I don’t think I would buy again.Do you love the other hydroboost items I would definitely give it a try,3 out of 5 stars.
433,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Micilikos8,"[This review was collected as part of a promotion.] I think this product is great for hot summer days, as the gel refreshes the skin. It did well removing my makeup. I like how it doesn’t have any scent. I’m not sure if I would purchase it in the future as I actually like rinsing my face after applying cleansers. I know that on the product it says that you can rinse after applying it. however, the product is specifically designed so that no rinsing is needed.",3 out of 5 stars.
434,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,shenw,"Ordered online in 5/2020, and received a bottle which expired in 11/2019. Terrible! Useless! Cheating!",1 out of 5 stars.
435,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Aya hamed,It is nice and this cleanser suitable for my skin,1 out of 5 stars.
436,Neutrogena Hydro Boost Cleanser Gelee Milk 145ml,Brittleslovesbakingtreats,"It doesn’t remove make up at all! It smeared my mascara rather than removing it and the foundation I thought I had cleansed off, ended up all over my face washer. I do not recommend",1 out of 5 stars.
437,Neutrogena Micellar Cleansing Water 400ml,JessH4,I use Make-up very frequently so I know that it’s an ordeal to remove it but this honestly makes it so much easier. I use this all the time and it’s gentle on my skin unlike some other brands that I’ve tried. Would recommend!,5 out of 5 stars.
438,Neutrogena Micellar Cleansing Water 400ml,Bella10,"I have a sensitive skin so it's hard to find great products that doesn't ruin my skin. Neutrogena overall is amazing. And specially this micellar cleansing water is soft, and doesn't irritate my skin.",5 out of 5 stars.
439,Neutrogena Micellar Cleansing Water 400ml,Loohy6,"Feels amazing on the skin, light and fresh. It feels like it cleans and brightens the skin better than water alone. Helps minimise my pores after cleansing and overall makes me look fresher in the face.",5 out of 5 stars.
440,Neutrogena Micellar Cleansing Water 400ml,Mardz,"Non-greasy, cleans off make up very quickly, is gentle on skin!  Plenty of product in the bottle.",5 out of 5 stars.
441,Neutrogena Micellar Cleansing Water 400ml,kdkf97,I swear by using micellar water for removing my makeup. It's so great at taking everything off including mascara. I use this as a first step in my skincare routine and it takes everything off without leaving any residue behind.,5 out of 5 stars.
442,Neutrogena Micellar Cleansing Water 400ml,Mel10,I LOVE this Micellar Water. It is gentle and fragrance free. It is  perfect for my sensitive skin. Perfect for effective makeup removal. As a bonus it removes excess oil without drying out my skin.,5 out of 5 stars.
443,Neutrogena Micellar Cleansing Water 400ml,Carlee567,I love this... I’ve tried so many brands that leave you using 4-6 cottons pads or leaving you feeling sticky oily or dry.. this omg 2 pads and my skin is clean my skin feels soft moisturiser but not oily it feels clean and not tight at all I only grAbbed this because it was half price and I was broke I’ve used the whole bottle and I will be getting another one.,5 out of 5 stars.
444,Neutrogena Micellar Cleansing Water 400ml,Skincare7,"This, (to be honest like any) cleansing water is great as it does the job. It removes makeup haah! I would recommend this to anyone, but if there is another micellar water on sale, go for that one as they practically do the same thing. There is nothing really different.",5 out of 5 stars.
445,Neutrogena Micellar Cleansing Water 400ml,AJTyrer10,"[This review was collected as part of a promotion.] It cleans and moisturises the skin, removes make-up and leaves your skin feeling fresh.",5 out of 5 stars.
446,Neutrogena Micellar Cleansing Water 400ml,Manda3,[This review was collected as part of a promotion.] I love Neutrogena Micellar water it leaves my skin feeling really clean and soft.,5 out of 5 stars.
447,Neutrogena Micellar Cleansing Water 400ml,DiaYan2,[This review was collected as part of a promotion.] It was extremely easy to remove my makeup using the miscellar water. I found the foundation came off very easy with just one wipe but the mascara had to be wiped twice. I did love the ease of use and would definitely recommend,5 out of 5 stars.
448,Neutrogena Micellar Cleansing Water 400ml,Missy3,[This review was collected as part of a promotion.] This product is amazing and effective. It removed my makeup easily and left my skin feeling great. I only had to rinse my face once my make up once removed. I will likely buy this product,5 out of 5 stars.
449,Neutrogena Micellar Cleansing Water 400ml,Rosegarden9,[This review was collected as part of a promotion.] Is soft on the skin to remove make-up. Its good for sensitive skin and normal skin. It applies well and softens the skin.,5 out of 5 stars.
450,Neutrogena Micellar Cleansing Water 400ml,Lozab138,[This review was collected as part of a promotion.] Felt really fresh and soft on my skin. No harsh smells and beautiful product,5 out of 5 stars.
451,Neutrogena Micellar Cleansing Water 400ml,Lully6,[This review was collected as part of a promotion.] Cleans and cleaned the skin giving me a refreshed and renewed feeling. Makes me feel revitalised,5 out of 5 stars.
452,Neutrogena Micellar Cleansing Water 400ml,RebeccaM2,"[This review was collected as part of a promotion.] I cannot believe I waited this long to try Neutrogena Micellar Water.  This product is fantastic!  It is so effective and so easy to use.  I am honestly amazed at how well it removed my make-up.  My skin has never looked this clean.  It is great, I will recommend it to all my friends!",5 out of 5 stars.
453,Neutrogena Micellar Cleansing Water 400ml,PipAU7,"This is a great, well priced micellar water.  I find this works great as a toner to refresh skin, or after cleansing to ensure all of my make up is removed.  Feels gentle on the skin and hasn't caused a flare up in my sensitive skin. Recommend.",4 out of 5 stars.
454,Neutrogena Micellar Cleansing Water 400ml,Passy6,Value for money for such large volume bottle. It lasts more than 3 months for me. It can cleanse full make-up without irritating my sensitive skin.,4 out of 5 stars.
455,Neutrogena Micellar Cleansing Water 400ml,Petal533,This is a lovely Micella Water I use as a first cleanser to remove my makeup prior to doing a second deep cleanse.  It is gentle on my skin and removes makeup with ease without having to rub my skin.  It doesn’t leave my skin feeling dry.,4 out of 5 stars.
456,Neutrogena Micellar Cleansing Water 400ml,Makeupremover9,This product is gentle enough to use on your eyes.  I wash my face then use this first to take off all the excess eye make up. I also splash it on every morning as I begin my face routine,4 out of 5 stars.
457,Neutrogena Micellar Cleansing Water 400ml,MishieD3,[This review was collected as part of a promotion.] Neutrogena Micellar Water was easy to use and kept my face feeling refreshed each morning and right before going to bed which is when I used it. The bottle is a perfect size to last a while rather than a smaller bottle and having to purchase more.,4 out of 5 stars.
458,Neutrogena Micellar Cleansing Water 400ml,karena9,[This review was collected as part of a promotion.] This product was great.  Removed all dirt and makeup (even waterproof!) without striiping my skin of too much moisture or leaving an oily residue behind like so many make-up removers do.  Super easy to use at the end of the night when you're tired and just want to go to bed quickly with clean skin.,4 out of 5 stars.
459,Neutrogena Micellar Cleansing Water 400ml,Tokaco,its fine a bit fragranty,3 out of 5 stars.
460,Neutrogena Micellar Cleansing Water 400ml,Mel124,"[This review was collected as part of a promotion.] Good for removing makeup, can't see how it's better than other similar products though",3 out of 5 stars.
461,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Melsies4,"[This review was collected as part of a promotion.] I've tried other facial cleansers before that have irritated my sensitive skin, but Neutrogena deep clean gentle foaming cleanser is my new go to ! Leaves my skin feeling refreshed and looking great ! Does not irritate my skin and leaves my face looking fresh and moisturised.",5 out of 5 stars.
462,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Jasss2,[This review was collected as part of a promotion.] Nice cleanser. Especially for oily and sensitive skin.,5 out of 5 stars.
463,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Micky6,[This review was collected as part of a promotion.] I've tried a lot of cleaners for my sensitive skin and this one feels like it actually cleanses without making my skin feel really dry. It's good that it's fragrance free.,5 out of 5 stars.
464,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Clo098,[This review was collected as part of a promotion.] The cleanser had a nice texture and feel to it. It felt comfortable on my skin and didn't leave it feeling dry or oily. It didn't necessarily make any massive changes to my skin but it has been comfortable and nice to use on a daily basis.,5 out of 5 stars.
465,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Chopsuey2,[This review was collected as part of a promotion.] I have liked using this product for the last 2 weeks. You only need a little bit for it to foam right up and it has not made my skin feel dry at all. Its not scented which I don't mind and I think if you bought it on sale it is good value. I will continue to use this product going forward,5 out of 5 stars.
466,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Nev995,"[This review was collected as part of a promotion.] I used this foam cleanser as part of my skincare routine. I found that it worked well and acted as a good replacement for my prior cleanser. I do have sensitive skin and experience eczema, but I had no negative reactions to this product.",5 out of 5 stars.
467,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,MS19936,[This review was collected as part of a promotion.] It works well! Cleanses the face wonderfully and is good for sensitive skin. My skin looks and feels nicer than before.,5 out of 5 stars.
468,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,elizabethp265,[This review was collected as part of a promotion.] Great for cleaning my sensitive skin after I’ve removed my makeup for the day. It smells super fresh and leaves my skin feeling clean and soft. The product also goes a long way! Will continue to use! Super quick to get a good result which is what I need with a new baby to care for!,5 out of 5 stars.
469,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Anonymous,"[This review was collected as part of a promotion.] Leaves my skin feeling undoubtedly clean, amazingly refreshed and feeling fresh as a daisy.I don't think I have used a better product but it's a but out of my price range.",5 out of 5 stars.
470,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,lilyh74,[This review was collected as part of a promotion.] Loved this. It felt super gentle on my face when used. Very thorough cleanse without being abrasive. Very easy to use - easy to spread. It is very lightly scented which is food.,5 out of 5 stars.
471,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,kellied8,[This review was collected as part of a promotion.] I love how gentle this is on my skin. Sometimes after using a cleanser for extended periods of time I end up with red or sensitive skin. However after using this religiously I can say this is truly a gentle cleanser. Your skin feels clean but not tight. I have already got my sister to purchase this. I have also noticed an improvement on my skins overall texture,5 out of 5 stars.
472,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,cecilp2,[This review was collected as part of a promotion.] This is a fantastic cleanser I really enjoyed the rich creamy consistency. I use this as my second cleanser and it’s so nice to use as it gets rid of all the dirt and impurities and doesn’t dry out my skin. Neutrogena’s products are always so reasonably priced that this product is such a great staple to have for any budget range. The packaging is simple but clean.,5 out of 5 stars.
473,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Anonymous,"[This review was collected as part of a promotion.] My perfect match, My skin absolutely loves this foaming cleanser. I wear make up on the daily and some products just don’t remove everything especially waterproof make up. This removes everything and so easily it leaves my skin feeling so fresh and clean.￼",5 out of 5 stars.
474,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,alintah,"[This review was collected as part of a promotion.] I actually really love this cleanser. My skin is often sensitive and this cleanser hasn’t irritated it at all. It has next to no scent at all, foams nicely but my skin doesnt feel all tight afterwards. Ive really enjoyed testing this and will likely buy it again. Great value for money.",5 out of 5 stars.
475,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,nicoler324,"[This review was collected as part of a promotion.] I’ve been trialing this for a few weeks now and I DEFINITELY will continue to use. It’s amazing and leaves my skin feeling so soft and clean without that harsh clean feeling, I’ve been recommending it to all my friends already!",5 out of 5 stars.
476,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Anonymous,"[This review was collected as part of a promotion.] This is one of the best cleansers I have used in a while! I am so impressed. It truly cleanses the skin well, but doesn't strip my skin. Although I have oily skin, I find that even 'gentle' cleansers can leave me feeling stripped and tight. This comes out as a silky cream, but foams so easily, and spreads nicely. I can then lather it on my face, and I can feel it cleansing it thoroughly. It then rinses off nicely without any residue.I love that it is fragrance-free, although it has a slight hint of scent due to the essential oils. I don't find this irritates my skin at all, and the bottle feels like a generous size, so I feel it will last me a while! I highly recommend this cleanser, I love it.",5 out of 5 stars.
477,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,kina3,"[This review was collected as part of a promotion.] Very little goes a long way, less than 1/4th pea size is enough to cover your face and neck. This doesn’t leave your skin feeling dry and tight and I have extremely dry skin. One of the very rare face washes that leaves my dry skin feeling supple",5 out of 5 stars.
478,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,abeerah29,[This review was collected as part of a promotion.] I love how this product made my skin feel. I didn’t irritate my sensitive skin and it catered to my oily skin as well. My skin felt really clean after using this product,5 out of 5 stars.
479,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,candiced38,"[This review was collected as part of a promotion.] i’ve used neutrogena products in the past & they’ve never failed me & this cleaner is no different. it’s a creamy, foaming cleanser that leaves your skin feeling clean & fresh without feeling tight - i have very sensitive skin so this is a must for me!",5 out of 5 stars.
480,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,absywally,[This review was collected as part of a promotion.] I love this cleanser! My skin does not have a bad reaction to it which is what normally happens with other cleansers. I love how a little bit goes a long way and it leaves my skin feeling clean and smooth and and doesn’t dry it out! I also really like how it’s non comedogenic so won’t cause more breakouts for acne prone skin.,5 out of 5 stars.
481,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,thattallbrowngirl,"[This review was collected as part of a promotion.] I prefer using this after my oil based cleanser and it works perfectly well. This product is not harsh on my skin, Does its job at removing skin impurities gently yet effectively. It has amino micellar that really scrub deeply without needing to exfoliate. How cool is that!",5 out of 5 stars.
482,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,huyent3,[This review was collected as part of a promotion.] I enjoy using this product. It produces a thick amount of foam for skin cleansing. It doesn't dry out my skin and it has lasting fragrant giving me that fresh after wash fresh sensation.,5 out of 5 stars.
483,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,alismummy,[This review was collected as part of a promotion.] A creamy foaming cleanser. It cleans so well without leaving a drying feeling and it has a very subtle scent but no added fragrances. Formulated for sensitive skin. I enjoyed this. Thank you #influenster and #neutrogena ❤️,5 out of 5 stars.
484,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,christinel110,"[This review was collected as part of a promotion.] Can’t go wrong with this cleanser, skin feels clean without being too overly drying. Love that its for sensitive skin with no fragrance",5 out of 5 stars.
485,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,thebeautycapsule_,"[This review was collected as part of a promotion.] Upon receiving this product, I already knew it was going to be a good product. I use a lot of skincare products from Neutrogena and they work well. This cleanser did its job at  removing skin impurities and makeup residue. I purely use this product as a second cleanser following my initial oil based cleanser. This product is not harsh on my skin, however do not lather for too long as it can strip your skin of its natural oils.",5 out of 5 stars.
486,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,charlenet21,"[This review was collected as part of a promotion.] Leaves my skin feeling soft and refreshed, gets rid of my daily skin issues like dry flakiness, gives my skin a nice clean look I absolutely love it",5 out of 5 stars.
487,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,channellea,[This review was collected as part of a promotion.] Love this cleanser!! I usually have a mixture of skin being oily and dry but this product has solved this issue. I have worked it into my routine and my skin has never felt better! The packaging is cute and easy to store which is also a bonus.,5 out of 5 stars.
488,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,mamamaniac,[This review was collected as part of a promotion.] Absolutely love how fresh and clean my skin feels after using this. It’s so gentle but deep cleansing at the same time. Really amazing for removing makeup too. Definitely part of a regular routine for me now I’d say.,5 out of 5 stars.
489,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,evad58,"[This review was collected as part of a promotion.] I really love this cleanser, and I didn’t think I’d be so impressed! It’s got quite a lot of foam, which I find can be a sign of more unnatural ingredients, but I didn’t find it harsh at all. My skin feels clean but not stripped, which is exactly what my combination skin needs, and it has a super light, clean scent. Simple, lovely!",5 out of 5 stars.
490,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,sofiae77,"[This review was collected as part of a promotion.] The Neutrogena deep clean gentle foaming cleanser comes in a great size bottle 175g which is nice and generous. The cleanser was sealed with a freshness foil seal which is great for hygiene and freshness. It is white in colour, I used a pea sized amount in the shower and although it has no added fragrance it has a fresh and clean scent and when applied to wet hands and skin it foamed up really well. After rinsing it off my skin my skin felt clean and soft without drying and stripping the skins natural barrier.I would recommend this cleanser to anyone wanting a gentle, foaming cleanser even those with sensitive skin. I received these products complimentary from Influenster for testing purposes.",5 out of 5 stars.
491,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,shethinks,"[This review was collected as part of a promotion.] I made the mistake of using too much cleanser and didn’t get the ‘foamy’ lather so use a small amount! I used this cleanser to remove heavy makeup including around my eyes, it did a great job with no irritation or ‘tight’ skin feeling afterwards. The smell is neutral and considering how little product you need to use this bottle will last a long time!",5 out of 5 stars.
492,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,laurenk227,"[This review was collected as part of a promotion.] I love this product. The cleanser foams up really easily. You only need to use a very small amount. My face feels soft after usage. There is little to no smell. I have used a lot of cleansers in the past for sensitive skin, and rhey have dried my skin too much. this cleanser doesn't do that. My skin feels amazing  after use.",5 out of 5 stars.
493,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,deeptij3,"[This review was collected as part of a promotion.] Love it!  Skeptical at first, honestly, but post a week of use, the results are noticeable. My skin is supple, clean, refreshed, hydrated and no visible dryness .  I love it on my Sensitive skin. Definitely lives up to its claim. Now its One of my new faves! If your skin conditions are similar to mine, your skin will love it.",5 out of 5 stars.
494,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,jesss172,[This review was collected as part of a promotion.] This deep cleanser is absolutely mind blowing. It is honestly such a joy to use. The way it lathers up makes it feel like it's washing the day away. it is incredibly gentle and did not burn my sensitive skin. It has the most subtle of fragrances so is not overpowering. I will definitely purchase this product when I run out! **I received this product in a voxbox. All opinions are honest and my own**,5 out of 5 stars.
495,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,alyiser,"[This review was collected as part of a promotion.] I was using a creme based cleanser before, so I was excited to try a gentle foaming cleanser! .It’s such a simple way to get a really good & foamy clean on your skin as a great base for the rest of your skincare routine. .Huge bonus for me was the fact it had amino micellar, to really scrub deeply without needing to exfoliate, let’s face it - Anything that saves me time in the morning as a busy mumma!",5 out of 5 stars.
496,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,victoriac338,"[This review was collected as part of a promotion.] Very pleasant cleansing gel! The smell of the cleanser is very neutral and fresh and surprisingly leaves my skin feeling hydrated after cleansing. I have used it twice so far (once in the morning and once at night after using an oil cleanser) and both times my skin has felt very clean and fresh without the ""tight"" feeling.",5 out of 5 stars.
497,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Shellyx411,Really good please don't discontinue! <3,5 out of 5 stars.
498,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Muriah949,"[This review was collected as part of a promotion.] Super impressed with this product. I have very sensitive skin and after using this face wash for 2 weeks my skin is soft, no break outs and no irritation along the way.  Great to apply, smooth and creamy formula and doesn't leave skin feeling dried out or irritable. Overall very impressed and will continue to use this product👌",4 out of 5 stars.
499,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Cloud135,[This review was collected as part of a promotion.] Neutrogena doesn't usually disappoint. They are a generalised brand that's affordable and to the point. Not always my go to however this cleaner while stay in my rotation,4 out of 5 stars.
500,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,vanch5,"[This review was collected as part of a promotion.] Gentle on skin, easy to lather, has a neutral fragrance.",4 out of 5 stars.
501,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Rainbowfloof2,"[This review was collected as part of a promotion.] Not bad cleanser, not too drying, for my sensitive skin it would be good for summer",4 out of 5 stars.
502,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Ebs212,"[This review was collected as part of a promotion.] I really liked the Neutrogena Deep Clean Foaming Cleanser. I find with other cleansers my face feels quite dry and stripped of oils, however did not find this with this product. My face was left feeling quite clean but still refreshed. I also did not experience any reactions from this product, with other products I quite often experience some redness",4 out of 5 stars.
